SalePrice,TotalBsmtSF,LotFrontage,LotArea,OverallCond,BsmtUnfSF,Id,OverallQual,YearBuilt,GarageYrBlt,1stFlrSF,YearRemodAdd,EnclosedPorch,BsmtFinSF1,GarageArea,YrSold,SaleCondition_Abnorml,Condition1_Norm,Neighborhood_Crawfor,MSZoning_C (all),ScreenPorch,BsmtFinType1,MoSold,BsmtQual,OpenPorchSF,WoodDeckSF,GarageCars,Functional,KitchenQual,MSZoning_RM,Neighborhood_Somerst,Exterior1st_BrkFace,LandContour_Bnk,GarageCond,BsmtExposure,MSZoning_RL,BsmtCond,BedroomAbvGr,Exterior2nd_Plywood,FireplaceQu,HeatingQC,GarageFinish,ExterCond,CentralAir,2ndFlrSF,Exterior1st_AsbShng,LotShape,HalfBath,GarageQual,Neighborhood_MeadowV
12.345838935721968,7.483244416073849,4.330733340286331,9.184304357425342,5,7.483244416073849,23,8,2002,7.602401335665817,7.493317248862145,2002,0.0,0.0,534,2008,0,1,0,0,0.0,1,9,1.6094379124341005,5.0751738152338275,5.147494476813453,2,2.079441541679836,4,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,4,5,2,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
11.774527900858466,6.947937068614969,3.80666248977032,8.348774539791274,7,5.303304908059076,24,5,1976,7.589335823170616,6.966967138613982,1976,0.0,6.734591659972947,572,2007,0,1,0,0,0.0,6,6,1.6094379124341005,4.709530201312334,4.61512051684126,2,2.079441541679836,3,1,0,0,0,1.3862943611198906,0.6931471805599453,0,1.3862943611198906,3,0,3,3,1,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,1
11.944714374881176,6.966967138613982,4.276666119016055,9.017604776833355,8,5.3230099791384085,25,5,1968,7.585281078639126,6.966967138613982,2001,0.0,5.2417470150596435,270,2010,0,1,0,0,0.0,3,5,1.3862943611198906,4.51085950651685,6.008813185442595,1,2.079441541679836,4,0,0,0,0,1.3862943611198906,1.0986122886681098,1,1.3862943611198906,3,1,3,5,1,1.6094379124341005,0.6931471805599453,0.0,0,0.6931471805599453,0,1.3862943611198906,0
12.454107814022274,7.356918242356022,4.709530201312334,9.56317796268366,5,7.356918242356022,26,8,2007,7.60489448081162,7.378383712996714,2007,0.0,0.0,890,2009,0,1,0,0,0.0,1,7,1.6094379124341005,4.043051267834549,0.0,3,2.079441541679836,4,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,4,5,2,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
11.811554895830454,6.803505257608338,4.110873864173311,8.881975184248867,7,5.198497031265826,27,5,1951,7.603897968521881,6.803505257608338,2000,0.0,5.45958551414416,576,2010,0,1,0,0,0.0,4,5,1.3862943611198906,3.49650756146648,5.40717177146012,2,2.079441541679836,4,0,0,0,0,1.3862943611198906,1.0986122886681098,1,1.3862943611198906,3,0,0,3,1,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
12.631343648903036,7.4413203897176174,4.59511985013459,9.348274558065496,5,6.18826412308259,28,8,2007,7.605392364814935,7.4413203897176174,2008,0.0,7.105786129481271,772,2010,0,1,0,0,0.0,6,5,1.791759469228055,3.9318256327243257,0.0,3,2.079441541679836,4,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,4,5,2,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
12.242891437918384,7.3031700512368,3.8712010109078916,9.700269170029188,6,5.337538079701318,29,5,1957,7.579678823090456,7.378383712996714,1997,0.0,7.153051634937481,319,2006,0,1,0,0,0.0,4,12,1.3862943611198906,5.556828061699537,5.666426688112433,1,2.079441541679836,3,0,0,0,0,1.3862943611198906,1.6094379124341005,1,1.3862943611198906,2,0,4,3,2,1.3862943611198906,0.6931471805599453,0.0,0,0.6931471805599453,0,1.3862943611198906,0
11.134603622683905,6.255750041753367,4.110873864173311,8.752265313595721,6,6.255750041753367,30,4,1927,7.560601162768557,6.255750041753367,1950,4.477336814478207,0.0,240,2008,0,0,0,0,0.0,1,5,1.3862943611198906,0.0,3.912023005428147,1,2.079441541679836,2,1,0,0,0,1.3862943611198906,0.6931471805599453,0,1.3862943611198906,1,0,0,2,1,1.3862943611198906,0.0,0.0,0,0.6931471805599453,0,1.0986122886681098,0
10.59665973278358,6.476972362889682,3.9318256327243257,9.04793908261736,4,6.476972362889682,31,4,1920,7.560601162768557,6.476972362889682,1950,5.153291594497778,0.0,250,2008,0,0,0,1,0.0,1,7,1.3862943611198906,4.007333185232471,0.0,1,2.079441541679836,3,0,0,1,0,1.0986122886681098,0.6931471805599453,0,1.3862943611198906,3,0,0,3,1,1.0986122886681098,0.0,6.505784060128229,0,0.0,0,1.3862943611198906,0
11.914054519303123,7.113956109566034,4.276666119016055,9.053101595549693,6,7.113956109566034,32,5,1966,7.584264818389058,7.113956109566034,2006,0.0,0.0,271,2008,0,1,0,0,0.0,1,6,1.3862943611198906,4.189654742026425,0.0,1,2.079441541679836,4,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,0,4,1,1.3862943611198906,0.6931471805599453,0.0,0,0.6931471805599453,1,1.3862943611198906,0
12.100161978566868,7.118826249062077,4.4543472962535064,9.310185706945902,5,7.118826249062077,33,8,2007,7.60489448081162,7.118826249062077,2007,0.0,0.0,484,2008,0,1,0,0,0.0,1,1,1.791759469228055,3.4339872044851463,0.0,2,2.079441541679836,4,0,0,0,0,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,3,0,0,5,2,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
12.016732516077072,7.243512974665482,4.262679877041316,9.264165458671089,5,5.942799375126701,34,5,1959,7.580699752224562,7.438971592395863,1959,0.0,6.926577033222724,447,2010,0,1,0,0,0.0,3,4,1.3862943611198906,3.6635616461296463,0.0,2,2.079441541679836,4,0,0,1,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,4,0,4,4,2,1.3862943611198906,0.6931471805599453,0.0,0,0.6931471805599453,1,1.3862943611198906,0
12.533579815765734,7.353722330399631,4.110873864173311,8.897545598709328,5,6.013715156042802,35,9,2005,7.603897968521881,7.353722330399631,2005,0.0,7.050989447068045,556,2007,0,1,0,0,0.0,6,8,1.791759469228055,3.8712010109078916,5.318119993844216,2,2.079441541679836,5,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,2,0,4,5,3,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
12.641099792120599,7.0192966537150445,4.691347882229144,9.504426892100957,5,7.0192966537150445,36,8,2004,7.60339933974067,7.032624261028007,2005,0.0,0.0,691,2006,0,1,0,0,0.0,1,9,1.791759469228055,3.49650756146648,4.736198448394496,3,2.079441541679836,4,0,0,0,0,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,4,0,4,5,3,1.3862943611198906,0.6931471805599453,7.186144304522325,0,0.0,1,1.3862943611198906,0
11.884495917930655,7.001245622069477,4.727387818712341,9.292841593487925,5,7.001245622069477,37,5,1994,7.5989004568714105,7.001245622069477,1995,0.0,0.0,672,2009,0,1,0,0,0.0,1,6,1.6094379124341005,4.174387269895637,5.973809611869261,2,2.079441541679836,3,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,0,5,1,1.3862943611198906,0.6931471805599453,0.0,0,0.0,1,1.3862943611198906,0
11.938199736300927,7.168579897264035,4.31748811353631,9.051696278536586,6,4.442651256490317,38,5,1954,7.5781454724194655,7.168579897264035,1990,0.0,7.101675971619444,498,2009,0,1,0,0,0.0,3,10,1.3862943611198906,0.0,0.0,2,2.079441541679836,3,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,3,4,3,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
11.599112335481124,6.964135612418245,4.23410650459726,8.977525200965243,7,5.7899601708972535,39,5,1953,7.577633832602728,6.964135612418245,2007,0.0,6.595780513961311,246,2010,1,1,0,0,0.0,6,1,1.3862943611198906,3.970291913552122,0.0,1,2.079441541679836,4,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,0,3,1,1.6094379124341005,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
11.314486721293981,0.0,4.189654742026425,8.706324840138741,5,0.0,40,4,1955,0.0,7.050122520269059,1955,0.0,0.0,0,2008,0,1,0,0,0.0,0,6,0.0,0.0,0.0,0,2.079441541679836,2,0,0,0,0,0.0,0.0,1,0.0,2,1,0,3,0,1.3862943611198906,0.0,0.0,1,0.0,0,0.0,0
11.98293534419643,6.9930151229329605,4.442651256490317,9.066354521447801,5,6.100318952020063,41,6,1965,7.583756300707113,7.1891677384203225,1965,0.0,6.467698726104354,440,2006,1,1,0,0,0.0,3,12,1.3862943611198906,4.934473933130692,0.0,2,2.079441541679836,3,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,3,5,2,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
12.04355959836804,7.208600337960199,4.7535901911063645,9.735423867488873,6,5.950642552587727,42,5,1959,7.580699752224562,7.192182058713247,1959,0.0,6.875232087276577,308,2007,0,1,0,0,0.0,4,7,1.3862943611198906,4.653960350157523,0.0,1,2.079441541679836,3,0,0,0,0,1.3862943611198906,1.6094379124341005,1,1.3862943611198906,2,0,4,4,2,1.6094379124341005,0.6931471805599453,0.0,0,0.0,1,1.3862943611198906,0
11.87757552297847,6.734591659972947,4.212127597878484,9.1248914101437,7,0.0,43,5,1983,7.592870287844818,6.785587645007928,1983,0.0,6.617402977974478,504,2007,0,1,0,0,0.0,5,12,1.6094379124341005,0.0,5.484796933490656,2,2.079441541679836,4,0,0,0,0,1.6094379124341005,1.3862943611198906,1,1.3862943611198906,2,0,0,4,2,1.3862943611198906,0.6931471805599453,0.0,0,0.6931471805599453,0,1.3862943611198906,0
11.777218637129328,6.844815479208263,4.262679877041316,9.12706745278236,6,5.123963979403259,44,5,1975,7.589841512182658,6.844815479208263,1980,0.0,5.638354669333745,308,2008,0,1,0,0,0.0,2,7,1.6094379124341005,0.0,4.9836066217083355,1,2.079441541679836,3,0,0,0,0,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,3,0,0,3,1,1.3862943611198906,0.6931471805599453,0.0,0,0.6931471805599453,0,1.3862943611198906,0
11.856522261533735,7.048386408721884,4.262679877041316,8.980423936374542,6,6.1441856341256464,45,5,1959,7.580699752224562,7.048386408721884,1959,0.0,5.1929568508902095,300,2006,0,1,0,0,0.0,5,5,1.3862943611198906,0.0,0.0,1,2.079441541679836,3,0,0,1,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,0,5,2,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
12.675766851909593,7.4690838849212335,4.127134385045092,8.943636705909594,5,7.167809184316443,46,9,2005,7.603897968521881,7.4690838849212335,2005,0.0,6.124683390894206,576,2010,0,1,0,0,0.0,6,2,1.791759469228055,4.418840607796597,5.2832037287379885,2,2.079441541679836,5,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,2,0,4,5,2,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
12.387089184491993,7.268920128193723,3.8918202981106265,9.458995712459117,5,4.430816798843313,47,7,2003,7.6029004622047545,7.325807502595773,2003,0.0,7.20934025660291,670,2009,1,1,0,0,5.293304824724492,6,8,1.791759469228055,3.7841896339182615,5.1298987149230735,2,2.079441541679836,4,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,1,0,5,5,2,1.3862943611198906,0.6931471805599453,6.448889394146858,0,0.6931471805599453,1,1.3862943611198906,0
12.428019481065615,7.412764017426562,4.442651256490317,9.314430080500564,5,7.398174092970465,48,8,2006,7.604396348796338,7.412764017426562,2006,0.0,3.218875824868201,826,2007,0,1,0,0,0.0,6,7,1.6094379124341005,4.990432586778736,0.0,3,2.079441541679836,4,0,1,0,0,1.3862943611198906,1.3862943611198906,0,1.3862943611198906,3,0,0,5,2,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
11.635151947212842,6.6025878921893355,3.5263605246161616,8.402231172946555,5,6.6025878921893355,49,4,1920,0.0,6.6025878921893355,2008,4.634728988229637,0.0,0,2009,0,1,0,0,0.0,1,6,1.3862943611198906,0.0,0.0,0,2.079441541679836,3,1,0,0,0,0.0,0.6931471805599453,0,1.3862943611198906,2,0,0,4,0,1.3862943611198906,0.6931471805599453,6.57507584059962,0,0.0,0,0.0,0
11.751950239425476,6.862757913051402,4.204692619390967,8.954544488386723,7,5.2626901889048865,50,5,1966,7.584264818389058,6.862757913051402,1966,0.0,6.6385677891665225,386,2007,0,1,0,0,0.0,4,1,1.3862943611198906,0.0,0.0,1,2.079441541679836,3,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,0,5,1,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
12.08391066125752,6.678342114654332,4.189654742026425,9.537483513308876,6,6.4183649359362125,51,6,1997,7.599901959208497,6.678342114654332,1997,0.0,5.2094861528414205,388,2007,0,1,0,0,0.0,6,7,1.6094379124341005,4.330733340286331,0.0,2,2.079441541679836,3,0,0,0,0,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,3,0,0,4,3,1.3862943611198906,0.6931471805599453,6.517671272912276,0,1.0986122886681098,0,1.3862943611198906,0
11.648338835562749,6.705639094860003,3.970291913552122,8.738895704934043,6,6.705639094860003,52,6,1934,7.5938778446051165,6.705639094860003,1950,0.0,0.0,528,2006,0,1,0,0,0.0,1,9,1.3862943611198906,0.0,4.727387818712341,2,2.079441541679836,3,1,0,0,0,1.3862943611198906,0.6931471805599453,0,1.3862943611198906,3,0,4,3,1,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
11.608244735642321,6.705639094860003,4.709530201312334,9.044639916198463,5,0.0,53,5,1963,7.582738488914411,6.705639094860003,1963,0.0,4.653960350157523,516,2010,0,0,0,0,0.0,2,5,1.6094379124341005,0.0,4.672828834461906,2,2.079441541679836,3,1,0,0,1,1.3862943611198906,1.6094379124341005,0,1.3862943611198906,2,0,0,3,1,1.3862943611198906,0.0,0.0,0,1.0986122886681098,0,1.3862943611198906,0
12.861001210669146,7.519149957669822,4.23410650459726,10.825203541055348,5,3.49650756146648,54,9,1981,7.591861714889934,7.519149957669822,1987,0.0,7.501634457883411,894,2006,0,1,0,0,0.0,6,11,1.791759469228055,4.290459441148391,6.754604099487962,3,2.079441541679836,4,0,0,0,0,1.3862943611198906,1.6094379124341005,1,1.3862943611198906,0,0,4,4,3,1.3862943611198906,0.6931471805599453,0.0,0,0.6931471805599453,1,1.3862943611198906,0
11.775297421715827,5.9532433342877855,4.110873864173311,8.872767529910934,5,0.0,55,5,1955,7.582229194276461,7.215975002651466,1955,0.0,5.9532433342877855,572,2007,0,1,0,0,0.0,5,2,1.3862943611198906,3.9318256327243257,0.0,2,1.9459101490553128,3,0,0,0,1,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,3,3,1,1.3862943611198906,0.6931471805599453,0.0,0,0.0,0,1.3862943611198906,0
12.103491596905933,7.262628600974241,4.61512051684126,9.227787285579904,5,6.841615476477593,56,6,1964,7.583247524303363,7.262628600974241,1964,0.0,6.1964441277945195,576,2008,0,1,0,0,0.0,4,7,1.3862943611198906,0.0,0.0,2,2.079441541679836,3,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,1,4,4,2,1.3862943611198906,0.6931471805599453,0.0,0,0.6931471805599453,0,1.3862943611198906,0
12.058158312538195,6.878326468291325,3.218875824868201,7.880804344674902,5,5.7745515455444085,57,8,1999,7.600902459542082,6.891625897052253,2000,0.0,6.476972362889682,480,2009,1,1,0,0,0.0,6,8,1.6094379124341005,0.0,4.7535901911063645,2,2.079441541679836,4,0,1,0,0,1.3862943611198906,0.6931471805599453,0,1.3862943611198906,3,0,0,5,3,1.3862943611198906,0.6931471805599453,6.6293632534374485,0,0.0,1,1.3862943611198906,0
12.188422799337028,6.7580945044277305,4.499809670330264,9.362718052397064,5,6.7580945044277305,58,7,2004,7.60339933974067,6.7580945044277305,2004,0.0,0.0,565,2006,0,1,0,0,0.0,1,8,1.6094379124341005,4.262679877041316,0.0,2,2.079441541679836,4,0,0,0,0,1.3862943611198906,0.6931471805599453,1,1.3862943611198906,3,0,0,5,2,1.3862943611198906,0.6931471805599453,6.7580945044277305,0,0.6931471805599453,1,1.3862943611198906,0
