SalePrice,LotFrontage,LotArea,LotShape,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,GrLivArea,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MSSubClass_3.4339872044851463,MSSubClass_4.110873864173311,MSZoning_RL,MSZoning_RM,HouseStyle_2Story,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,GarageType_Attchd,GarageType_Detchd,GarageType_None,Neighborhood_NridgHt,SaleType_New,SaleCondition_Partial
11.771443882099636,4.262679877041316,9.323758339011741,0.0,5,1965,1965,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,3,6.947937068614969,5,0.6931471805599453,6.947937068614969,6.947937068614969,1,0,3,5,0,0,7.583756300707113,1,1,384,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
12.75130259456002,4.4543472962535064,9.386392315756543,0.6931471805599453,9,2005,2006,5.6594822157596205,1.791759469228055,1.791759469228055,1.3862943611198906,0.6931471805599453,6,7.069874128458572,5,0.6931471805599453,7.075808863978387,7.751475318021456,3,0,5,11,2,4,7.603897968521881,3,3,736,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.997212273764115,3.0910424533583165,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
11.87757552297847,4.276666119016055,9.470317173335742,1.0986122886681098,5,1962,1962,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,5,6.816735880594968,3,0.6931471805599453,6.816735880594968,6.816735880594968,1,0,3,4,0,0,7.582229194276461,1,1,352,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.948759890378168,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
12.540761149388421,4.5217885770490405,9.273596821611196,0.6931471805599453,7,2006,2007,5.726847747587197,1.6094379124341005,1.6094379124341005,1.3862943611198906,1.3862943611198906,1,7.309881485824786,5,0.6931471805599453,7.309881485824786,7.309881485824786,2,0,4,7,1,4,7.604396348796338,2,3,840,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.081404364984463,3.5263605246161616,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1
11.964007453736913,4.30406509320417,9.298442820197726,0.6931471805599453,6,1960,1960,5.3612921657094255,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,4,7.134093721192866,3,0.6931471805599453,7.134093721192866,7.134093721192866,1,1,3,5,1,2,7.581209826196346,2,1,352,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,5.365976015021852,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11.790564777297387,3.951243718581428,8.71948076085107,0.0,7,1929,2001,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,6.725033642166842,5,0.6931471805599453,6.751101468936759,6.751101468936759,1,0,3,5,0,0,7.5968944381445445,1,2,576,1.3862943611198906,1.3862943611198906,1.0986122886681098,3.8918202981106265,4.727387818712341,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
11.91170829631447,4.30406509320417,9.32741204356202,0.6931471805599453,6,1970,1970,5.198497031265826,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,5,6.912742820493176,5,0.6931471805599453,6.912742820493176,6.912742820493176,1,0,3,5,1,3,7.586296307152719,3,2,480,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11.407576060361786,4.290459441148391,9.286560397887593,0.0,4,1967,1967,0.0,1.3862943611198906,0.0,0.0,0.0,0,0.0,3,0.6931471805599453,7.167809184316443,7.167809184316443,2,0,3,6,0,0,7.5847730776121995,1,2,516,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.976665770490769,4.204692619390967,9.524859098381523,0.0,5,2004,2004,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,6,7.0166096838942185,5,0.6931471805599453,7.0166096838942185,7.0166096838942185,1,1,4,6,0,0,7.60339933974067,1,2,576,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,4.634728988229637,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
11.842236406331557,4.262679877041316,8.93075873555827,0.0,5,1958,1965,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,2,6.937314081223682,3,0.6931471805599453,7.200424892944957,7.200424892944957,1,0,3,6,0,0,7.580189417944541,1,1,294,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
12.692506186542175,4.624972813284272,9.562123369834488,0.6931471805599453,8,2005,2006,5.942799375126701,1.6094379124341005,1.791759469228055,1.3862943611198906,1.3862943611198906,1,7.055312843339753,5,0.6931471805599453,7.055312843339753,7.773594467360193,3,1,4,9,1,4,7.603897968521881,2,3,853,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.484796933490656,5.043425116919247,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
11.84510995088398,4.060443010546419,8.915969311373606,0.0,7,1930,1950,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,6.45833828334479,5,0.6931471805599453,7.011213987350367,7.011213987350367,1,0,4,6,1,4,7.565793282428515,1,1,280,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
12.345838935721968,4.330733340286331,9.184304357425342,0.0,8,2002,2002,5.641907070938113,1.6094379124341005,1.6094379124341005,1.3862943611198906,0.6931471805599453,1,7.483244416073849,5,0.6931471805599453,7.493317248862145,7.493317248862145,2,0,4,7,1,4,7.602401335665817,2,2,534,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.147494476813453,5.0751738152338275,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
11.774527900858466,3.80666248977032,8.348774539791274,0.0,5,1976,1976,0.0,1.3862943611198906,1.6094379124341005,1.3862943611198906,0.6931471805599453,6,6.947937068614969,3,0.6931471805599453,6.966967138613982,6.966967138613982,1,0,3,6,1,3,7.589335823170616,1,2,572,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.61512051684126,4.709530201312334,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
11.944714374881176,4.276666119016055,9.017604776833355,0.6931471805599453,5,1968,2001,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,3,6.966967138613982,5,0.6931471805599453,6.966967138613982,6.966967138613982,1,0,4,6,1,3,7.585281078639126,1,1,270,1.3862943611198906,1.3862943611198906,1.0986122886681098,6.008813185442595,4.51085950651685,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
12.454107814022274,4.709530201312334,9.56317796268366,0.0,8,2007,2007,6.46302945692067,1.6094379124341005,1.6094379124341005,1.3862943611198906,0.6931471805599453,1,7.356918242356022,5,0.6931471805599453,7.378383712996714,7.378383712996714,2,0,4,7,1,4,7.60489448081162,2,3,890,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,4.043051267834549,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
11.811554895830454,4.110873864173311,8.881975184248867,0.0,5,1951,2000,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,4,6.803505257608338,3,0.6931471805599453,6.803505257608338,6.803505257608338,1,0,4,5,0,0,7.603897968521881,1,2,576,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.40717177146012,3.49650756146648,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
12.631343648903036,4.59511985013459,9.348274558065496,0.0,8,2007,2008,5.303304908059076,1.6094379124341005,1.791759469228055,1.3862943611198906,0.6931471805599453,6,7.4413203897176174,5,0.6931471805599453,7.4413203897176174,7.4413203897176174,2,0,4,7,1,4,7.605392364814935,2,3,772,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,3.9318256327243257,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
12.242891437918384,3.8712010109078916,9.700269170029188,0.6931471805599453,5,1957,1997,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.6094379124341005,4,7.3031700512368,3,0.6931471805599453,7.378383712996714,7.378383712996714,1,0,3,6,2,4,7.579678823090456,2,1,319,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.666426688112433,5.556828061699537,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
11.134603622683905,4.110873864173311,8.752265313595721,0.6931471805599453,4,1927,1950,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,6.255750041753367,2,0.0,6.255750041753367,6.255750041753367,1,0,2,4,0,0,7.560601162768557,1,1,240,1.0986122886681098,1.3862943611198906,1.0986122886681098,3.912023005428147,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
10.59665973278358,3.9318256327243257,9.04793908261736,0.0,4,1920,1950,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,6.476972362889682,3,0.0,6.476972362889682,7.183870715062453,1,0,3,6,0,0,7.560601162768557,1,1,250,1.3862943611198906,1.0986122886681098,0.0,0.0,4.007333185232471,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
11.914054519303123,4.276666119016055,9.053101595549693,0.6931471805599453,5,1966,2006,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,7.113956109566034,4,0.6931471805599453,7.113956109566034,7.113956109566034,1,1,4,6,0,0,7.584264818389058,1,1,271,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,4.189654742026425,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
12.100161978566868,4.4543472962535064,9.310185706945902,0.0,8,2007,2007,0.0,1.6094379124341005,1.791759469228055,1.3862943611198906,1.3862943611198906,1,7.118826249062077,5,0.6931471805599453,7.118826249062077,7.118826249062077,2,0,4,7,0,0,7.60489448081162,2,2,484,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,3.4339872044851463,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
12.016732516077072,4.262679877041316,9.264165458671089,0.6931471805599453,5,1959,1959,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,3,7.243512974665482,4,0.6931471805599453,7.438971592395863,7.438971592395863,1,1,4,6,1,4,7.580699752224562,2,2,447,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,3.6635616461296463,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
12.533579815765734,4.110873864173311,8.897545598709328,0.0,9,2005,2005,5.5093883366279774,1.791759469228055,1.791759469228055,1.3862943611198906,0.6931471805599453,6,7.353722330399631,5,0.6931471805599453,7.353722330399631,7.353722330399631,2,0,5,6,1,4,7.603897968521881,3,2,556,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.318119993844216,3.8712010109078916,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
12.641099792120599,4.691347882229144,9.504426892100957,0.0,8,2004,2005,4.890349128221754,1.6094379124341005,1.791759469228055,1.3862943611198906,1.3862943611198906,1,7.0192966537150445,5,0.6931471805599453,7.032624261028007,7.8050670442584895,3,1,4,9,1,4,7.60339933974067,3,3,691,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.736198448394496,3.49650756146648,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
11.884495917930655,4.727387818712341,9.292841593487925,0.0,5,1994,1995,0.0,1.3862943611198906,1.6094379124341005,1.3862943611198906,0.6931471805599453,1,7.001245622069477,5,0.6931471805599453,7.001245622069477,7.001245622069477,1,1,3,6,0,0,7.5989004568714105,1,2,672,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.973809611869261,4.174387269895637,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
11.938199736300927,4.31748811353631,9.051696278536586,0.0,5,1954,1990,6.478509642208568,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,3,7.168579897264035,4,0.6931471805599453,7.168579897264035,7.168579897264035,1,0,3,5,1,3,7.5781454724194655,3,2,498,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11.599112335481124,4.23410650459726,8.977525200965243,0.0,5,1953,2007,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,6,6.964135612418245,3,0.6931471805599453,6.964135612418245,6.964135612418245,1,0,4,5,0,0,7.577633832602728,1,1,246,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,3.970291913552122,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
11.314486721293981,4.189654742026425,8.706324840138741,0.0,4,1955,1955,0.0,1.3862943611198906,0.0,0.0,0.0,0,0.0,3,0.0,7.050122520269059,7.050122520269059,2,0,2,6,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
11.98293534419643,4.442651256490317,9.066354521447801,0.0,6,1965,1965,4.624972813284272,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,3,6.9930151229329605,5,0.6931471805599453,7.1891677384203225,7.1891677384203225,2,0,3,6,1,3,7.583756300707113,2,2,440,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,4.934473933130692,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12.04355959836804,4.7535901911063645,9.735423867488873,0.0,5,1959,1959,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.6094379124341005,4,7.208600337960199,4,0.6931471805599453,7.192182058713247,7.192182058713247,1,1,3,5,2,4,7.580699752224562,2,1,308,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,4.653960350157523,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
11.87757552297847,4.212127597878484,9.1248914101437,0.6931471805599453,5,1983,1983,0.0,1.3862943611198906,1.6094379124341005,1.3862943611198906,1.3862943611198906,5,6.734591659972947,4,0.6931471805599453,6.785587645007928,6.785587645007928,1,0,4,5,0,0,7.592870287844818,2,2,504,1.3862943611198906,1.6094379124341005,1.0986122886681098,5.484796933490656,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
11.777218637129328,4.262679877041316,9.12706745278236,0.6931471805599453,5,1975,1980,0.0,1.3862943611198906,1.6094379124341005,1.3862943611198906,1.3862943611198906,2,6.844815479208263,3,0.6931471805599453,6.844815479208263,6.844815479208263,1,0,3,5,0,0,7.589841512182658,1,1,308,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.9836066217083355,0.0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
11.856522261533735,4.262679877041316,8.980423936374542,0.0,5,1959,1959,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,5,7.048386408721884,5,0.6931471805599453,7.048386408721884,7.048386408721884,1,0,3,6,0,0,7.580699752224562,2,1,300,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
12.675766851909593,4.127134385045092,8.943636705909594,0.0,9,2005,2005,6.023447592961032,1.791759469228055,1.791759469228055,1.3862943611198906,0.6931471805599453,6,7.4690838849212335,5,0.6931471805599453,7.4690838849212335,7.4690838849212335,2,0,5,6,1,4,7.603897968521881,2,2,576,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.2832037287379885,4.418840607796597,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
12.387089184491993,3.8918202981106265,9.458995712459117,0.6931471805599453,7,2003,2003,0.0,1.6094379124341005,1.791759469228055,1.3862943611198906,0.6931471805599453,6,7.268920128193723,5,0.6931471805599453,7.325807502595773,7.673223121121707,1,1,4,6,1,5,7.6029004622047545,2,2,670,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.1298987149230735,3.7841896339182615,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
12.428019481065615,4.442651256490317,9.314430080500564,0.0,8,2006,2006,0.0,1.6094379124341005,1.6094379124341005,1.3862943611198906,1.3862943611198906,6,7.412764017426562,5,0.6931471805599453,7.412764017426562,7.412764017426562,2,0,4,7,0,0,7.604396348796338,2,3,826,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,4.990432586778736,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
11.635151947212842,3.5263605246161616,8.402231172946555,0.0,4,1920,2008,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,6.6025878921893355,4,0.6931471805599453,6.6025878921893355,7.281385663570282,2,0,3,8,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
11.751950239425476,4.204692619390967,8.954544488386723,0.0,5,1966,1966,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,4,6.862757913051402,5,0.6931471805599453,6.862757913051402,6.862757913051402,1,0,3,6,0,0,7.584264818389058,1,1,386,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
12.08391066125752,4.189654742026425,9.537483513308876,1.0986122886681098,6,1997,1997,0.0,1.3862943611198906,1.6094379124341005,1.3862943611198906,1.3862943611198906,6,6.678342114654332,4,0.6931471805599453,6.678342114654332,7.293697720601437,2,0,3,6,0,0,7.599901959208497,3,2,388,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,4.330733340286331,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
11.648338835562749,3.970291913552122,8.738895704934043,0.0,6,1934,1950,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,6.705639094860003,3,0.6931471805599453,6.705639094860003,7.0707241072602764,1,0,3,6,1,4,7.5938778446051165,1,2,528,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.727387818712341,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
11.608244735642321,4.709530201312334,9.044639916198463,1.0986122886681098,5,1963,1963,0.0,1.0986122886681098,1.6094379124341005,1.3862943611198906,1.6094379124341005,2,6.705639094860003,3,0.0,6.705639094860003,6.705639094860003,1,0,3,5,0,0,7.582738488914411,1,2,516,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.672828834461906,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12.861001210669146,4.23410650459726,10.825203541055348,0.6931471805599453,9,1981,1987,0.0,1.6094379124341005,1.791759469228055,1.3862943611198906,1.6094379124341005,6,7.519149957669822,4,0.6931471805599453,7.519149957669822,7.519149957669822,0,1,4,5,1,4,7.591861714889934,3,3,894,1.3862943611198906,1.3862943611198906,1.0986122886681098,6.754604099487962,4.290459441148391,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
11.775297421715827,4.110873864173311,8.872767529910934,0.0,5,1955,1955,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,5,5.9532433342877855,3,0.6931471805599453,7.215975002651466,7.215975002651466,1,0,3,6,1,3,7.582229194276461,1,2,572,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,3.9318256327243257,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
12.103491596905933,4.61512051684126,9.227787285579904,0.6931471805599453,6,1964,1964,5.609471795184961,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,4,7.262628600974241,4,0.6931471805599453,7.262628600974241,7.262628600974241,2,0,3,7,1,4,7.583247524303363,2,2,576,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12.058158312538195,3.218875824868201,7.880804344674902,0.0,8,1999,2000,6.124683390894206,1.6094379124341005,1.6094379124341005,1.3862943611198906,0.6931471805599453,6,6.878326468291325,5,0.6931471805599453,6.891625897052253,7.461640392208575,2,1,4,7,0,0,7.600902459542082,3,2,480,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.7535901911063645,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
12.188422799337028,4.499809670330264,9.362718052397064,0.6931471805599453,7,2004,2004,0.0,1.6094379124341005,1.6094379124341005,1.3862943611198906,0.6931471805599453,1,6.7580945044277305,5,0.6931471805599453,6.7580945044277305,7.450660796211539,2,1,4,7,0,0,7.60339933974067,2,2,565,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,4.262679877041316,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
12.991755706536901,4.204692619390967,9.52390946537981,1.0986122886681098,10,2006,2006,6.939253946041508,1.791759469228055,1.791759469228055,1.3862943611198906,1.6094379124341005,1,7.2520539518528135,5,0.6931471805599453,7.263329617476836,7.988203597022577,3,1,4,10,1,4,7.604396348796338,3,3,641,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.2626901889048865,0.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1
11.73527670248674,4.110873864173311,8.881975184248867,0.0,5,1972,1972,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,5,6.660575149839686,5,0.6931471805599453,6.660575149839686,6.660575149839686,1,0,3,4,0,0,7.587817219993428,1,1,352,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.2832037287379885,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
